403.53	-15.027
403.79	-11.663
404.04	-12.122
404.30	-13.516
404.55	-12.822
404.81	-9.611
405.06	-12.605
405.32	-12.018
405.57	-9.466
405.83	-12.560
406.08	-8.470
406.34	-9.047
406.59	-9.906
406.85	-11.367
407.10	-11.708
407.36	-9.973
407.61	-10.003
407.87	-10.653
408.12	-8.795
408.38	-8.523
408.63	-7.656
408.88	-11.841
409.14	-8.358
409.39	-9.522
409.65	-7.100
409.90	-9.913
410.16	-10.050
410.41	-8.059
410.67	-10.000
410.92	-8.039
411.18	-10.198
411.43	-9.628
411.69	-8.447
411.94	-10.296
412.20	-6.581
412.45	-9.318
412.71	-8.201
412.96	-7.319
413.21	-8.468
413.47	-9.102
413.72	-8.301
413.98	-6.864
414.23	-5.743
414.49	-8.140
414.74	-8.630
415.00	-7.769
415.25	-8.578
415.51	-7.447
415.76	-6.719
416.01	-6.886
416.27	-7.514
416.52	-7.310
416.78	-7.677
417.03	-6.794
417.29	-9.524
417.54	-7.384
417.79	-7.740
418.05	-8.040
418.30	-6.748
418.56	-7.320
418.81	-7.037
419.07	-5.815
419.32	-6.096
419.57	-6.525
419.83	-5.808
420.08	-6.053
420.34	-6.020
420.59	-5.428
420.84	-4.035
421.10	-5.976
421.35	-5.104
421.61	-5.099
421.86	-5.390
422.12	-6.857
422.37	-4.853
422.62	-5.031
422.88	-5.923
423.13	-5.449
423.39	-5.793
423.64	-5.698
423.89	-5.581
424.15	-6.631
424.40	-4.611
424.66	-4.449
424.91	-4.785
425.16	-4.429
425.42	-4.941
425.67	-5.462
425.92	-5.256
426.18	-4.576
426.43	-5.310
426.69	-3.630
426.94	-6.358
427.19	-4.501
427.45	-4.615
427.70	-4.323
427.95	-4.815
428.21	-4.494
428.46	-4.872
428.72	-5.544
428.97	-3.394
429.22	-4.644
429.48	-4.091
429.73	-3.593
429.98	-3.472
430.24	-5.040
430.49	-3.559
430.74	-3.869
431.00	-3.905
431.25	-3.564
431.50	-2.858
431.76	-3.187
432.01	-3.246
432.27	-3.961
432.52	-2.361
432.77	-3.559
433.03	-2.674
433.28	-2.257
433.53	-2.075
433.79	-3.021
434.04	-2.264
434.29	-3.493
434.55	-2.545
434.80	-3.283
435.05	-0.611
435.31	-1.619
435.56	-2.552
